title,genre
"Haute tension","Horror"
"Haute tension","Thriller"
"Haute tension","Mystery"
"Griff the Invisible","Romance"
"Griff the Invisible","Comedy"
"Griff the Invisible","Drama"
"Unnatural","Thriller"
"Unnatural","Action"
"Unnatural","Horror"
"Hustle & Flow","Drama"
"Some Like It Hot","Comedy"
"Some Like It Hot","Romance"
"The Wizard of Oz","Adventure"
"The Wizard of Oz","Family"
"The Wizard of Oz","Fantasy"
"Young Frankenstein","Comedy"
"Young Frankenstein","Science Fiction"
"Diary of the Dead","Horror"
"Diary of the Dead","Action"
"Diary of the Dead","Science Fiction"
"Lage Raho Munna Bhai","Comedy"
"Lage Raho Munna Bhai","Drama"
"Lage Raho Munna Bhai","Romance"
"Ulee's Gold","Drama"
"The Black Stallion","Adventure"
"The Black Stallion","Family"
"Rejsen til Saturn","Action"
"Rejsen til Saturn","Adventure"
"Rejsen til Saturn","Animation"
"Rejsen til Saturn","Comedy"
"Rejsen til Saturn","Science Fiction"
"Donovan's Reef","Adventure"
"Donovan's Reef","Comedy"
"Donovan's Reef","Romance"
"De jurk","Comedy"
"De jurk","Drama"
"A Guy Named Joe","Drama"
"A Guy Named Joe","Romance"
"A Guy Named Joe","War"
"Blazing Saddles","Western"
"Blazing Saddles","Comedy"
"Ida","Drama"
"Maurice","Drama"
"Maurice","Romance"
"Beer League","Comedy"
"Riding Giants","Documentary"
"Timber Falls","Horror"
"Timber Falls","Thriller"
"Singin' in the Rain","Comedy"
"Singin' in the Rain","Music"
"Singin' in the Rain","Romance"
"Fat, Sick & Nearly Dead","Documentary"
"A Haunted House","Comedy"
"A Haunted House","Horror"
"That Thing You Do!","Comedy"
"That Thing You Do!","Drama"
"Escape from the Planet of the Apes","Action"
"Escape from the Planet of the Apes","Science Fiction"
"Hud","Action"
"Hud","Drama"
"Hud","Western"
"My Own Private Idaho","Drama"
"My Own Private Idaho","Romance"
"Garden State","Comedy"
"Garden State","Drama"
"Garden State","Romance"
"Before Sunrise","Drama"
"Before Sunrise","Romance"
"Sur le seuil","Horror"
"Sur le seuil","Mystery"
"Sur le seuil","Thriller"
"Jesus' Son","Comedy"
"Jesus' Son","Drama"
"Jesus' Son","Romance"
"Saving Face","Comedy"
"Saving Face","Romance"
"Brick Lane","Drama"
"Robot & Frank","Science Fiction"
"Robot & Frank","Comedy"
"Robot & Frank","Drama"
"Robot & Frank","Crime"
"My Life Without Me","Drama"
"My Life Without Me","Romance"
"The Spectacular Now","Comedy"
"The Spectacular Now","Drama"
"The Spectacular Now","Romance"
"Religulous","Comedy"
"Religulous","Documentary"
"Fuel","Documentary"
"Fuel","Drama"
"Valley of the Heart's Delight","Drama"
"Eye of the Dolphin","Drama"
"The Other End of the Line","Comedy"
"The Other End of the Line","Romance"
"Anatomie","Horror"
"Anatomie","Thriller"
"Sleep Dealer","Drama"
"Sleep Dealer","Science Fiction"
"Sleep Dealer","Thriller"
"Super","Comedy"
"Super","Action"
"Super","Drama"
"Christmas Mail","Comedy"
"Christmas Mail","Family"
"Stung","Comedy"
"Stung","Horror"
"Antibirth","Horror"
"Get on the Bus","Drama"
"Thr3e","Drama"
"Thr3e","Horror"
"Thr3e","Thriller"
"Idiocracy","Adventure"
"Idiocracy","Comedy"
"Idiocracy","Science Fiction"
"The Rise of the Krays","Crime"
"This Is England","Drama"
"This Is England","Crime"
"U.F.O.","Action"
"U.F.O.","Adventure"
"U.F.O.","Science Fiction"
"Bathing Beauty","Comedy"
"Bathing Beauty","Music"
"Go for It!","Drama"
"Go for It!","Family"
"Dancer, Texas Pop. 81","Comedy"
"Dancer, Texas Pop. 81","Drama"
"Dancer, Texas Pop. 81","Family"
"Show Boat","Music"
"Show Boat","Romance"
"Redemption Road","Drama"
"The Calling","Thriller"
"The Brave Little Toaster","Fantasy"
"The Brave Little Toaster","Adventure"
"The Brave Little Toaster","Animation"
"The Brave Little Toaster","Comedy"
"The Brave Little Toaster","Family"
"The Brave Little Toaster","Music"
"Fantasia","Animation"
"Fantasia","Family"
"Fantasia","Music"
"8 Days","Thriller"
"8 Days","Drama"
"Friday the 13th Part III","Horror"
"Friday the 13th Part III","Thriller"
"The Last Sin Eater","Drama"
"Do You Believe?","Fantasy"
"Do You Believe?","Drama"
"Impact Point","Thriller"
"Impact Point","Romance"
"The Valley of Decision","Drama"
"Eden","Thriller"
"Eden","Drama"
"Chicken Tikka Masala","Comedy"
"Chicken Tikka Masala","Romance"
"Chicken Tikka Masala","Foreign"
"There's Always Woodstock","Romance"
"There's Always Woodstock","Comedy"
"There's Always Woodstock","Music"
"The Best Years of Our Lives","Drama"
"The Best Years of Our Lives","History"
"The Best Years of Our Lives","Romance"
"Bully","Crime"
"Bully","Drama"
"Elling","Comedy"
"Elling","Drama"
"Mi America","Drama"
"Mi America","Crime"
"Lies in Plain Sight","Drama"
"Lies in Plain Sight","Mystery"
"Lies in Plain Sight","Thriller"
"Containment","Thriller"
"Containment","Horror"
"Containment","Science Fiction"
"The Timber","Adventure"
"The Timber","Drama"
"The Timber","Western"
"From Russia with Love","Action"
"From Russia with Love","Thriller"
"From Russia with Love","Adventure"
"The Toxic Avenger Part II","Comedy"
"The Toxic Avenger Part II","Horror"
"The Toxic Avenger Part II","Action"
"Sleeper","Comedy"
"Sleeper","Romance"
"Sleeper","Science Fiction"
"It Follows","Horror"
"It Follows","Thriller"
"To Kill a Mockingbird","Crime"
"To Kill a Mockingbird","Drama"
"Mad Max 2","Adventure"
"Mad Max 2","Action"
"Mad Max 2","Thriller"
"Mad Max 2","Science Fiction"
"Boys Don't Cry","Crime"
"Boys Don't Cry","Drama"
"Silent House","Horror"
"Silent House","Mystery"
"Das Leben der Anderen","Drama"
"Das Leben der Anderen","Thriller"
"Courageous","Drama"
"The Hustler","Drama"
"Boom Town","Adventure"
"Boom Town","Drama"
"Boom Town","Romance"
"Les triplettes de Belleville","Adventure"
"Les triplettes de Belleville","Animation"
"Les triplettes de Belleville","Comedy"
"Les triplettes de Belleville","Drama"
"Smoke Signals","Drama"
"Smoke Signals","Comedy"
"American Splendor","Comedy"
"American Splendor","Drama"
"Before Sunset","Drama"
"Before Sunset","Romance"
"Amores perros","Drama"
"Amores perros","Thriller"
"Thirteen","Crime"
"Thirteen","Drama"
"Gentleman's Agreement","Drama"
"Gentleman's Agreement","Romance"
"Winter's Bone","Drama"
"Touching the Void","Documentary"
"Touching the Void","Action"
"Touching the Void","Adventure"
"Alexander's Ragtime Band","Drama"
"Alexander's Ragtime Band","Music"
"Alexander's Ragtime Band","Romance"
"Me and You and Everyone We Know","Comedy"
"Me and You and Everyone We Know","Drama"
"Inside Job","Documentary"
"We Are Your Friends","Drama"
"We Are Your Friends","Music"
"We Are Your Friends","Romance"
"Harsh Times","Crime"
"Harsh Times","Drama"
"Harsh Times","Thriller"
"Harsh Times","Action"
"Captive","Crime"
"Captive","Drama"
"Captive","Thriller"
"Full Frontal","Comedy"
"Full Frontal","Drama"
"Full Frontal","Romance"
"Witchboard","Horror"
"Shortbus","Romance"
"Shortbus","Drama"
"Shortbus","Comedy"
"Vals Im Bashir","Drama"
"Vals Im Bashir","Animation"
"Vals Im Bashir","War"
"No End in Sight","Documentary"
"The Diary of a Teenage Girl","Drama"
"The Diary of a Teenage Girl","Romance"
"In the Shadow of the Moon","Documentary"
"Meek's Cutoff","Drama"
"Meek's Cutoff","Western"
"Inside Deep Throat","History"
"Inside Deep Throat","Documentary"
"Dinner Rush","Drama"
"Dinner Rush","Action"
"Dinner Rush","Thriller"
"Clockwatchers","Comedy"
"Clockwatchers","Drama"
"The Virginity Hit","Comedy"
"Subway","Action"
"Subway","Thriller"
"House of D","Comedy"
"House of D","Drama"
"Teeth","Comedy"
"Teeth","Horror"
"Six-String Samurai","Action"
"Six-String Samurai","Adventure"
"Six-String Samurai","Science Fiction"
"It's All Gone Pete Tong","Drama"
"It's All Gone Pete Tong","Comedy"
"It's All Gone Pete Tong","Music"
"Saint John of Las Vegas","Comedy"
"Stonewall","Drama"
"Roadside Romeo","Animation"
"Roadside Romeo","Family"
"Roadside Romeo","Foreign"
"This Thing of Ours","Drama"
"This Thing of Ours","Action"
"This Thing of Ours","Thriller"
"The Last Five Years","Comedy"
"The Last Five Years","Drama"
"The Last Five Years","Music"
"The Last Five Years","Romance"
"The Missing Person","Comedy"
"The Missing Person","Drama"
"The Missing Person","Mystery"
"The Missing Person","Thriller"
"Return of the Living Dead 3","Comedy"
"Return of the Living Dead 3","Science Fiction"
"Return of the Living Dead 3","Romance"
"Return of the Living Dead 3","Horror"
"London","Drama"
"London","Action"
"London","Romance"
"Sherrybaby","Drama"
"Circle","Horror"
"Circle","Science Fiction"
"Eden Lake","Horror"
"Eden Lake","Thriller"
"Plush","Thriller"
"Lesbian Vampire Killers","Horror"
"Lesbian Vampire Killers","Comedy"
"Jerusalema","Drama"
"Jerusalema","Action"
"Jerusalema","Crime"
"Jerusalema","Foreign"
"Freeze Frame","Thriller"
"Freeze Frame","Drama"
"Freeze Frame","Crime"
"Grave Encounters","Thriller"
"Grave Encounters","Horror"
"Stitches","Horror"
"Nine Dead","Crime"
"Nine Dead","Drama"
"Nine Dead","Horror"
"Nine Dead","Thriller"
"To Be Frank, Sinatra at 100","Documentary"
"Bananas","Comedy"
"Rockaway","Action"
"Rockaway","Adventure"
"Rockaway","Drama"
"The Lady from Shanghai","Crime"
"The Lady from Shanghai","Drama"
"The Lady from Shanghai","Mystery"
"Highway","Action"
"Highway","Adventure"
"Highway","Drama"
"Small Apartments","Comedy"
"Small Apartments","Crime"
"Coffee Town","Comedy"
"The Ghastly Love of Johnny X","Comedy"
"The Ghastly Love of Johnny X","Fantasy"
"The Ghastly Love of Johnny X","Music"
"All Is Bright","Comedy"
"All Is Bright","Drama"
"Die Schlangengrube und das Pendel","Mystery"
"Die Schlangengrube und das Pendel","Horror"
"Die Schlangengrube und das Pendel","History"
"Straight A's","Comedy"
"Straight A's","Drama"
"A Funny Thing Happened on the Way to the Forum","Comedy"
"A Funny Thing Happened on the Way to the Forum","Music"
"Slacker Uprising","Documentary"
"Walking with the Dead","Science Fiction"
"Walking with the Dead","Comedy"
"The Curse of Downers Grove","Thriller"
"The Curse of Downers Grove","Mystery"
"The Curse of Downers Grove","Horror"
"The Curse of Downers Grove","Drama"
"Shark Lake","Thriller"
"River's Edge","Crime"
"River's Edge","Drama"
"Northfork","Fantasy"
"Northfork","Drama"
"Northfork","Science Fiction"
"Buried","Drama"
"Buried","Thriller"
"Buried","Mystery"
"Submarine","Drama"
"Submarine","Comedy"
"Submarine","Romance"
"The Square","Documentary"
"The Square","Drama"
"The Square","History"
"Chacun sa nuit","Drama"
"Man on Wire","Thriller"
"Man on Wire","Documentary"
"Man on Wire","Crime"
"Man on Wire","History"
"Abandoned","Drama"
"Abandoned","Thriller"
"Brotherly Love","Drama"
"The Last Exorcism","Horror"
"The Last Exorcism","Drama"
"The Last Exorcism","Thriller"
"Nowhere Boy","Drama"
"A Streetcar Named Desire","Drama"
"El Crimen del Padre Amaro","Drama"
"El Crimen del Padre Amaro","Romance"
"Beasts of the Southern Wild","Drama"
"Beasts of the Southern Wild","Fantasy"
"Battle for the Planet of the Apes","Action"
"Battle for the Planet of the Apes","Science Fiction"
"Songcatcher","Drama"
"Songcatcher","Music"
"Higher Ground","Drama"
"Higher Ground","Thriller"
"The Greatest Movie Ever Sold","Comedy"
"The Greatest Movie Ever Sold","Documentary"
"Ed and His Dead Mother","Comedy"
"Travellers and Magicians","Adventure"
"Travellers and Magicians","Drama"
"Travellers and Magicians","Foreign"
"Hang 'em High","Western"
"Deadline - U.S.A.","Crime"
"Deadline - U.S.A.","Drama"
"Sublime","Horror"
"Sublime","Thriller"
"A Beginner's Guide to Snuff","Thriller"
"A Beginner's Guide to Snuff","Comedy"
"A Beginner's Guide to Snuff","Horror"
"Independence Daysaster","Action"
"Independence Daysaster","Science Fiction"
"Dysfunctional Friends","Comedy"
"Dysfunctional Friends","Romance"
"Lola rennt","Action"
"Lola rennt","Drama"
"Lola rennt","Thriller"
"May","Drama"
"May","Horror"
"May","Thriller"
"May","Romance"
"Against the Wild","Adventure"
"Against the Wild","Family"
"La misma luna","Drama"
"Conquest of the Planet of the Apes","Action"
"Conquest of the Planet of the Apes","Science Fiction"
"In the Bedroom","Drama"
"In the Bedroom","Thriller"
"I Spit on Your Grave","Thriller"
"I Spit on Your Grave","Crime"
"I Spit on Your Grave","Horror"
"Happy, Texas","Comedy"
"Happy, Texas","Crime"
"My Summer of Love","Drama"
"My Summer of Love","Thriller"
"My Summer of Love","Romance"
"Dabba","Drama"
"Dabba","Romance"
"Yes","Drama"
"Yes","Romance"
"You Can't Take It With You","Comedy"
"You Can't Take It With You","Romance"
"From Here to Eternity","War"
"From Here to Eternity","Drama"
"From Here to Eternity","Romance"
"She Wore a Yellow Ribbon","Western"
"Grace Unplugged","Drama"
"Grace Unplugged","Music"
"Foolish","Comedy"
"Foolish","Drama"
"N-Secure","Drama"
"N-Secure","Crime"
"N-Secure","Thriller"
"Out of the Dark","Thriller"
"Out of the Dark","Horror"
"Ha-Buah","Drama"
"Ha-Buah","Romance"
"The Conversation","Crime"
"The Conversation","Drama"
"The Conversation","Mystery"
"I Love Your Work","Drama"
"I Love Your Work","Mystery"
"Cabin Fever","Horror"
"Waitress","Comedy"
"Bloodsport","Action"
"Mr. Smith Goes to Washington","Comedy"
"Mr. Smith Goes to Washington","Drama"
"Kids","Drama"
"Kids","Crime"
"The Squid and the Whale","Comedy"
"The Squid and the Whale","Drama"
"Kissing Jessica Stein","Comedy"
"Spellbound","Drama"
"Spellbound","Mystery"
"Spellbound","Thriller"
"Exotica","Drama"
"Exotica","Mystery"
"Buffalo '66","Romance"
"Buffalo '66","Comedy"
"Buffalo '66","Crime"
"Buffalo '66","Drama"
"Insidious","Horror"
"Insidious","Thriller"
"Repo Man","Comedy"
"Repo Man","Crime"
"Repo Man","Science Fiction"
"Repo Man","Thriller"
"Nueve Reinas","Crime"
"Nueve Reinas","Drama"
"Nueve Reinas","Thriller"
"The Gatekeepers","Documentary"
"The Ballad of Jack and Rose","Drama"
"The To Do List","Comedy"
"The To Do List","Romance"
"Killing Zoe","Action"
"Killing Zoe","Crime"
"Killing Zoe","Drama"
"Killing Zoe","Thriller"
"The Believer","Drama"
"Snow Angels","Drama"
"Snow Angels","Romance"
"Unsullied","Thriller"
"Unsullied","Action"
"Unsullied","Horror"
"Session 9","Horror"
"Session 9","Mystery"
"I Want Someone to Eat Cheese With","Comedy"
"I Want Someone to Eat Cheese With","Romance"
"Mooz-lum","Drama"
"Hatchet","Comedy"
"Hatchet","Horror"
"Modern Times","Drama"
"Modern Times","Comedy"
"Stolen Summer","Drama"
"Stolen Summer","Family"
"Stolen Summer","Comedy"
"My Name Is Bruce","Comedy"
"My Name Is Bruce","Horror"
"The Salon","Comedy"
"Road Hard","Comedy"
"Forty Shades of Blue","Drama"
"Forty Shades of Blue","Romance"
"Amigo","Drama"
"Amigo","History"
"Amigo","War"
"Pontypool","Horror"
"Pontypool","Mystery"
"Pontypool","Science Fiction"
"Trucker","Drama"
"Me You and Five Bucks","Romance"
"Me You and Five Bucks","Comedy"
"Me You and Five Bucks","Drama"
"The Lords of Salem","Horror"
"The Lords of Salem","Thriller"
"Housebound","Horror"
"Housebound","Comedy"
"Housebound","Thriller"
"Fetching Cody","Comedy"
"Fetching Cody","Drama"
"Fetching Cody","Fantasy"
"Fetching Cody","Romance"
"Fetching Cody","Science Fiction"
"Last I Heard","Drama"
"Last I Heard","Comedy"
"Closer to the Moon","Comedy"
"Closer to the Moon","Drama"
"Mutant World","Science Fiction"
"Growing Up Smith","Comedy"
"Growing Up Smith","Family"
"Growing Up Smith","Drama"
"Checkmate","Thriller"
"Checkmate","Action"
"Checkmate","Crime"
"#Horror","Drama"
"#Horror","Mystery"
"#Horror","Horror"
"#Horror","Thriller"
"Wind Walkers","Action"
"Wind Walkers","Horror"
"Wind Walkers","Thriller"
"Snow White and the Seven Dwarfs","Fantasy"
"Snow White and the Seven Dwarfs","Animation"
"Snow White and the Seven Dwarfs","Family"
"Shalako","Western"
"Incident at Loch Ness","Adventure"
"Incident at Loch Ness","Comedy"
"Incident at Loch Ness","Horror"
"The Dog Lover","Drama"
"GirlHouse","Horror"
"GirlHouse","Thriller"
"La chambre bleue","Drama"
"La chambre bleue","Crime"
"La chambre bleue","Thriller"
"House at the End of the Drive","Thriller"
"House at the End of the Drive","Horror"
"Batman","Family"
"Batman","Adventure"
"Batman","Comedy"
"Batman","Science Fiction"
"Batman","Crime"
"Lock, Stock and Two Smoking Barrels","Comedy"
"Lock, Stock and Two Smoking Barrels","Crime"
"The Ballad of Gregorio Cortez","Western"
"Festen","Drama"
"Trees Lounge","Comedy"
"Trees Lounge","Drama"
"The Basket","Drama"
"Kurmanjan Datka. Queen of the Mountains","Drama"
"Kurmanjan Datka. Queen of the Mountains","Action"
"Def-Con 4","Science Fiction"
"The Hebrew Hammer","Action"
"The Hebrew Hammer","Comedy"
"Neal 'n' Nikki","Comedy"
"Neal 'n' Nikki","Romance"
"Forget Me Not","Drama"
"Forget Me Not","Horror"
"Forget Me Not","Romance"
"Rebecca","Drama"
"Rebecca","Mystery"
"Friday the 13th Part 2","Horror"
"Friday the 13th Part 2","Thriller"
"The Lost Weekend","Drama"
"C.H.U.D.","Horror"
"C.H.U.D.","Science Fiction"
"Filly Brown","Drama"
"The Lion of Judah","Adventure"
"The Lion of Judah","Animation"
"The Lion of Judah","Comedy"
"The Lion of Judah","Family"
"Niagara","Crime"
"Niagara","Drama"
"Niagara","Thriller"
"How Green Was My Valley","Drama"
"Da Sweet Blood of Jesus","Thriller"
"Da Sweet Blood of Jesus","Comedy"
"Da Sweet Blood of Jesus","Romance"
"Sex, Lies, and Videotape","Drama"
"Saw","Horror"
"Saw","Mystery"
"Saw","Crime"
"Super Troopers","Comedy"
"Super Troopers","Crime"
"Super Troopers","Mystery"
"Monsoon Wedding","Comedy"
"Monsoon Wedding","Drama"
"Monsoon Wedding","Romance"
"You Can Count on Me","Drama"
"You Can Count on Me","Romance"
"The Trouble with Harry","Comedy"
"The Trouble with Harry","Mystery"
"The Trouble with Harry","Thriller"
"But I'm a Cheerleader","Comedy"
"Home Run","Drama"
"Reservoir Dogs","Crime"
"Reservoir Dogs","Thriller"
"The Blue Bird","Drama"
"The Blue Bird","Family"
"The Blue Bird","Fantasy"
"Il buono, il brutto, il cattivo","Western"
"Que Horas Ela Volta?","Drama"
"Blue Like Jazz","Drama"
"Blue Like Jazz","Comedy"
"Down & Out With The Dolls","Comedy"
"Down & Out With The Dolls","Music"
"Pink Ribbons, Inc.","Documentary"
"Certifiably Jonathan","Comedy"
"Q","Drama"
"Q","Romance"
"La Navaja De Don Juan","Drama"
"La Navaja De Don Juan","Comedy"
"Grand Theft Parsons","Crime"
"Grand Theft Parsons","Comedy"
"Grand Theft Parsons","Drama"
"Grand Theft Parsons","Adventure"
"Extreme Movie","Comedy"
"The Charge of the Light Brigade","Action"
"The Charge of the Light Brigade","Adventure"
"The Charge of the Light Brigade","Drama"
"The Charge of the Light Brigade","War"
"Below Zero","Thriller"
"Below Zero","Horror"
"Airborne","Action"
"Airborne","Adventure"
"Airborne","Comedy"
"Cotton Comes to Harlem","Action"
"Cotton Comes to Harlem","Adventure"
"The Wicked Within","Horror"
"Bleeding Hearts","Horror"
"Waiting...","Comedy"
"Dead Man's Shoes","Drama"
"Dead Man's Shoes","Thriller"
"Dead Man's Shoes","Crime"
"From a Whisper to a Scream","Comedy"
"From a Whisper to a Scream","Horror"
"Sex With Strangers","Documentary"
"Faith Like Potatoes","Drama"
"Beyond the Black Rainbow","Fantasy"
"Beyond the Black Rainbow","Science Fiction"
"Beyond the Black Rainbow","Horror"
"Serbuan maut","Action"
"Serbuan maut","Thriller"
"Serbuan maut","Crime"
"The Dead Undead","Horror"
"The Dead Undead","Science Fiction"
"The Dead Undead","Action"
"The Vatican Exorcisms","Horror"
"The Vatican Exorcisms","Documentary"
"The Vatican Exorcisms","Mystery"
"Casablanca","Drama"
"Casablanca","Romance"
"Lake Mungo","Horror"
"Lake Mungo","Thriller"
